BUS_ID,BUS_NAME,VBASEKV,REG,U_FED
490.0,INTER2-SP230,230.0,Sudeste-Centro-Oeste,SP
491.0,XAVANT-SP345,345.0,Sudeste-Centro-Oeste,SP
492.0,BANDEI-SP345,345.0,Sudeste-Centro-Oeste,SP
493.0,BANDEI-SP088,88.0,Sudeste-Centro-Oeste,SP
494.0,BANDEA-SP034,34.5,Sudeste-Centro-Oeste,SP
495.0,M.FORN-SP345,345.0,Sudeste-Centro-Oeste,SP
496.0,M.FORN-SP088,88.0,Sudeste-Centro-Oeste,SP
497.0,CERRAD-SP138,138.0,Sudeste-Centro-Oeste,SP
498.0,DAMATA-SP138,138.0,Sudeste-Centro-Oeste,SP
499.0,FDIAS-CER020,20.0,Sudeste-Centro-Oeste,SP
500.0,A.VERMUHE004,992.0,Sudeste-Centro-Oeste,SP
501.0,I.SOLTUHE014,992.0,Sudeste-Centro-Oeste,SP
502.0,JUPIA-UHE007,992.0,Sudeste-Centro-Oeste,SP
503.0,JUPI--UHE002,992.0,Sudeste-Centro-Oeste,SP
505.0,ROSAN2UHE002,992.0,Sudeste-Centro-Oeste,SP
506.0,JURUMIUHE002,992.0,Sudeste-Centro-Oeste,SP
507.0,CAPIVAUHE003,992.0,Sudeste-Centro-Oeste,SP
508.0,CANOA1UHE002,992.0,Sudeste-Centro-Oeste,SP
509.0,CANOA2UHE002,992.0,Sudeste-Centro-Oeste,SP
510.0,PPRIMAUHE009,992.0,Sudeste-Centro-Oeste,SP
511.0,ROSAN1UHE002,992.0,Sudeste-Centro-Oeste,SP
512.0,S.GRD-UHE003,992.0,Sudeste-Centro-Oeste,SP
513.0,TAQUARUHE003,992.0,Sudeste-Centro-Oeste,SP
514.0,CHAVANUHE003,992.0,Sudeste-Centro-Oeste,SP
515.0,BARIRIUHE002,992.0,Sudeste-Centro-Oeste,MG
516.0,BBONITUHE003,992.0,Sudeste-Centro-Oeste,MG
517.0,IBITINUHE002,992.0,Sudeste-Centro-Oeste,SP
518.0,N.AVANUHE002,992.0,Sudeste-Centro-Oeste,SP
519.0,PROMISUHE002,992.0,Sudeste-Centro-Oeste,SP
520.0,3IRMAOUHE003,992.0,Sudeste-Centro-Oeste,SP
521.0,CACONDUHE002,992.0,Sudeste-Centro-Oeste,SP
522.0,ECUNHAUHE003,992.0,Sudeste-Centro-Oeste,SP
523.0,LIMOEIUHE002,992.0,Sudeste-Centro-Oeste,MG
524.0,BARIR2UHE001,992.0,Sudeste-Centro-Oeste,SP
525.0,JAGUA-UHE002,992.0,Sudeste-Centro-Oeste,SP
526.0,PARAIBUHE002,992.0,Sudeste-Centro-Oeste,SP
527.0,SALTO--SP440,440.0,Sudeste-Centro-Oeste,SP
528.0,SALTO--SP088,88.0,Sudeste-Centro-Oeste,SP
530.0,M.ROND-MS440,440.0,Sudeste-Centro-Oeste,MS
531.0,I.SOLTSIN004,990.0,Sudeste-Centro-Oeste,SP
532.0,EMBU--SIN001,990.0,Sudeste-Centro-Oeste,SP
533.0,SANGELSIN001,990.0,Sudeste-Centro-Oeste,SP
534.0,ROS-2--SP138,138.0,Sudeste-Centro-Oeste,SP
535.0,AVERME-SP500,500.0,Sudeste-Centro-Oeste,SP
536.0,AVERME-SP440,440.0,Sudeste-Centro-Oeste,SP
537.0,AVERME-SP138,138.0,Sudeste-Centro-Oeste,SP
538.0,ISOLTE-SP440,440.0,Sudeste-Centro-Oeste,SP
539.0,JUPIA--SP440,440.0,Sudeste-Centro-Oeste,SP
540.0,GETULI-SP440,440.0,Sudeste-Centro-Oeste,SP
541.0,JUPIA--SP138,138.0,Sudeste-Centro-Oeste,SP
542.0,3IRMAO-SP440,440.0,Sudeste-Centro-Oeste,SP
543.0,3IRMAO-SP138,138.0,Sudeste-Centro-Oeste,SP
544.0,PPRIMA-SP440,440.0,Sudeste-Centro-Oeste,SP
545.0,NPPRIM-MS230,230.0,Sudeste-Centro-Oeste,MS
546.0,ROSANA-SP138,138.0,Sudeste-Centro-Oeste,SP
547.0,TAQUAR-SP440,440.0,Sudeste-Centro-Oeste,SP
548.0,TAQUAR-SP138,138.0,Sudeste-Centro-Oeste,SP
549.0,CAPIVA-SP440,440.0,Sudeste-Centro-Oeste,SP
550.0,CAPIVA-SP138,138.0,Sudeste-Centro-Oeste,SP
551.0,ASSIS2-SP230,230.0,Sudeste-Centro-Oeste,SP
552.0,ASSIS--SP440,440.0,Sudeste-Centro-Oeste,SP
554.0,ASSIS--SP088,88.0,Sudeste-Centro-Oeste,SP
555.0,CANOA1-SP088,88.0,Sudeste-Centro-Oeste,SP
556.0,ASSIS--SP525,525.0,Sudeste-Centro-Oeste,SP
557.0,CANOA2-SP088,88.0,Sudeste-Centro-Oeste,SP
559.0,ARARAQ-SP440,440.0,Sudeste-Centro-Oeste,SP
560.0,ARARAQ-SP138,138.0,Sudeste-Centro-Oeste,SP
561.0,BAURU--SP440,440.0,Sudeste-Centro-Oeste,SP
562.0,BAURU--SP138,138.0,Sudeste-Centro-Oeste,SP
563.0,RIBPRE-SP440,440.0,Sudeste-Centro-Oeste,SP
564.0,RIBPRE-SP138,138.0,Sudeste-Centro-Oeste,SP
565.0,MMIRI3-SP440,440.0,Sudeste-Centro-Oeste,SP
566.0,MMRIM3-SP138,138.0,Sudeste-Centro-Oeste,SP
567.0,SBARBA-SP440,440.0,Sudeste-Centro-Oeste,SP
568.0,SBARBA-SP138,138.0,Sudeste-Centro-Oeste,SP
570.0,SUMARE-SP440,440.0,Sudeste-Centro-Oeste,SP
571.0,SUMARE-SP138,138.0,Sudeste-Centro-Oeste,SP
572.0,MIRASS-SP440,440.0,Sudeste-Centro-Oeste,SP
573.0,PIRACI-SP440,440.0,Sudeste-Centro-Oeste,SP
574.0,B.JARD-SP440,440.0,Sudeste-Centro-Oeste,SP
575.0,B.JARD-SP138,138.0,Sudeste-Centro-Oeste,SP
576.0,B.JARD-SP088,88.0,Sudeste-Centro-Oeste,SP
577.0,PIRACI-SP138,138.0,Sudeste-Centro-Oeste,SP
578.0,JPTR1Y-SP138,138.0,Sudeste-Centro-Oeste,SP
579.0,JPTR2Y-SP138,138.0,Sudeste-Centro-Oeste,SP
580.0,AS-MA1-SP500,500.0,Sudeste-Centro-Oeste,SP
581.0,EMBUGU-SP440,440.0,Sudeste-Centro-Oeste,SP
582.0,EMBUGU-SP345,345.0,Sudeste-Centro-Oeste,SP
583.0,EMBUG--SP138,138.0,Sudeste-Centro-Oeste,SP
584.0,CABREU-SP440,440.0,Sudeste-Centro-Oeste,SP
585.0,GERDAU-SP440,440.0,Sudeste-Centro-Oeste,SP
586.0,JANDIR-SP440,440.0,Sudeste-Centro-Oeste,SP
587.0,ARARA--SP138,138.0,Sudeste-Centro-Oeste,SP
588.0,JANDI--SP088,88.0,Sudeste-Centro-Oeste,SP
589.0,ARARAS-SP440,440.0,Sudeste-Centro-Oeste,SP
590.0,CABREU-SP230,230.0,Sudeste-Centro-Oeste,SP
591.0,CABREU-SP138,138.0,Sudeste-Centro-Oeste,SP
593.0,S.ANGE-SP440,440.0,Sudeste-Centro-Oeste,SP
594.0,S.ANGE-SP345,345.0,Sudeste-Centro-Oeste,SP
595.0,S.ANGE-SP138,138.0,Sudeste-Centro-Oeste,SP
596.0,MIRAS2-SP138,138.0,Sudeste-Centro-Oeste,SP
597.0,BAURU-CER013,1.0,Sudeste-Centro-Oeste,SP
598.0,TAUBAT-SP500,500.0,Sudeste-Centro-Oeste,SP
599.0,TAUBAT-SP440,440.0,Sudeste-Centro-Oeste,SP
600.0,TAUBAT-SP230,230.0,Sudeste-Centro-Oeste,SP
601.0,TAUBAT-SP138,138.0,Sudeste-Centro-Oeste,SP
602.0,GUARAN-SP138,138.0,Sudeste-Centro-Oeste,SP
605.0,MO-GUA-SP138,138.0,Sudeste-Centro-Oeste,SP
607.0,CBA----SP230,230.0,Sudeste-Centro-Oeste,SP
608.0,CBA----SP440,440.0,Sudeste-Centro-Oeste,SP
609.0,F.DIAS-SP500,500.0,Sudeste-Centro-Oeste,SP
610.0,F.DIAS-SP440,440.0,Sudeste-Centro-Oeste,SP
612.0,SALTGR-SP230,230.0,Sudeste-Centro-Oeste,SP
613.0,SALTGR-SP088,88.0,Sudeste-Centro-Oeste,SP
614.0,PIRAJUUHE002,992.0,Sudeste-Centro-Oeste,SP
615.0,CHAVAN-SP230,230.0,Sudeste-Centro-Oeste,SP
616.0,CHAVAN-SP088,88.0,Sudeste-Centro-Oeste,SP
618.0,JURUMI-SP230,230.0,Sudeste-Centro-Oeste,SP
620.0,JURUMI-SP138,138.0,Sudeste-Centro-Oeste,SP
621.0,ITARA2-SP138,138.0,Sudeste-Centro-Oeste,SP
622.0,ITAPEV-SP138,138.0,Sudeste-Centro-Oeste,SP
623.0,CBONIT-SP230,230.0,Sudeste-Centro-Oeste,SP
624.0,CBONIT-SP138,138.0,Sudeste-Centro-Oeste,SP
625.0,BOTUCA-SP230,230.0,Sudeste-Centro-Oeste,SP
626.0,BOTUCA-SP138,138.0,Sudeste-Centro-Oeste,SP
627.0,ITARAR-SP230,230.0,Sudeste-Centro-Oeste,SP
629.0,AVARE--SP230,230.0,Sudeste-Centro-Oeste,SP
633.0,BARIRI-SP138,138.0,Sudeste-Centro-Oeste,SP
634.0,BARI-A-SP138,138.0,Sudeste-Centro-Oeste,SP
635.0,BBONIT-SP138,138.0,Sudeste-Centro-Oeste,SP
636.0,BBONIT-SP069,69.0,Sudeste-Centro-Oeste,SP
638.0,CATAN2-SP138,138.0,Sudeste-Centro-Oeste,SP
639.0,DRACE1-SP138,138.0,Sudeste-Centro-Oeste,SP
640.0,FLORID-SP138,138.0,Sudeste-Centro-Oeste,SP
641.0,PIRAJU-SP230,230.0,Sudeste-Centro-Oeste,SP
642.0,FLORID-SP069,69.0,Sudeste-Centro-Oeste,SP
643.0,MIRANT-SP138,138.0,Sudeste-Centro-Oeste,SP
645.0,IBITIN-SP138,138.0,Sudeste-Centro-Oeste,SP
647.0,ISOLTE-SP138,138.0,Sudeste-Centro-Oeste,SP
648.0,PIONE2-SP138,138.0,Sudeste-Centro-Oeste,SP
649.0,JALES--SP138,138.0,Sudeste-Centro-Oeste,SP
652.0,NAVANH-SP138,138.0,Sudeste-Centro-Oeste,SP
654.0,PENAPO-SP138,138.0,Sudeste-Centro-Oeste,SP
655.0,PENAPO-SP069,69.0,Sudeste-Centro-Oeste,SP
657.0,PPRI-A-SP138,138.0,Sudeste-Centro-Oeste,SP
658.0,PPRI-B-SP138,138.0,Sudeste-Centro-Oeste,SP
659.0,PPRUDE-SP138,138.0,Sudeste-Centro-Oeste,SP
661.0,PROMIS-SP138,138.0,Sudeste-Centro-Oeste,SP
663.0,PPRUDE-SP088,88.0,Sudeste-Centro-Oeste,SP
665.0,SJRPRE-SP138,138.0,Sudeste-Centro-Oeste,SP
666.0,PARAP2-SP088,88.0,Sudeste-Centro-Oeste,SP
667.0,PARAP2-SP230,230.0,Sudeste-Centro-Oeste,SP
668.0,ALTAPT-SP440,440.0,Sudeste-Centro-Oeste,SP
669.0,TUP----SP138,138.0,Sudeste-Centro-Oeste,SP
670.0,ALTAPT-SP138,138.0,Sudeste-Centro-Oeste,SP
671.0,UBARAN-SP138,138.0,Sudeste-Centro-Oeste,SP
672.0,UBARAN-SP069,69.0,Sudeste-Centro-Oeste,SP
673.0,VALPAI-SP138,138.0,Sudeste-Centro-Oeste,SP
674.0,VOTUP2-SP138,138.0,Sudeste-Centro-Oeste,SP
681.0,BRAGAC-SP138,138.0,Sudeste-Centro-Oeste,SP
682.0,JAG-2Y-SP138,138.0,Sudeste-Centro-Oeste,SP
683.0,CACOND-SP138,138.0,Sudeste-Centro-Oeste,SP
687.0,EUCUNH-SP138,138.0,Sudeste-Centro-Oeste,SP
689.0,ITA-1Y-SP138,138.0,Sudeste-Centro-Oeste,SP
692.0,LIME-1-SP138,138.0,Sudeste-Centro-Oeste,SP
693.0,LIMOEI-SP138,138.0,Sudeste-Centro-Oeste,SP
694.0,MAIRI--SP138,138.0,Sudeste-Centro-Oeste,SP
695.0,MGUACU-SP138,138.0,Sudeste-Centro-Oeste,SP
696.0,MMRI2--SP138,138.0,Sudeste-Centro-Oeste,SP
697.0,ATIBA2-SP345,345.0,Sudeste-Centro-Oeste,SP
698.0,ATIBA2-SP138,138.0,Sudeste-Centro-Oeste,SP
699.0,PFERR--SP138,138.0,Sudeste-Centro-Oeste,SP
701.0,RCLAR1-SP138,138.0,Sudeste-Centro-Oeste,SP
703.0,SCARLO-SP138,138.0,Sudeste-Centro-Oeste,SP
705.0,SJBVI2-SP138,138.0,Sudeste-Centro-Oeste,SP
709.0,BERT2--SP138,138.0,Sudeste-Centro-Oeste,SP
712.0,CARAG--SP138,138.0,Sudeste-Centro-Oeste,SP
715.0,MAIRI2-SP088,88.0,Sudeste-Centro-Oeste,SP
718.0,PARAI--SP138,138.0,Sudeste-Centro-Oeste,SP
719.0,SJB2---SP138,138.0,Sudeste-Centro-Oeste,SP
720.0,JAGUAR-SP088,88.0,Sudeste-Centro-Oeste,SP
721.0,MAIRIP-SP088,88.0,Sudeste-Centro-Oeste,SP
722.0,PERUIB-SP069,69.0,Sudeste-Centro-Oeste,SP
725.0,R.PARD-SP138,138.0,Sudeste-Centro-Oeste,SP
730.0,SSEBAS-SP138,138.0,Sudeste-Centro-Oeste,SP
732.0,BAIXAD-SP138,138.0,Sudeste-Centro-Oeste,SP
734.0,V.CARV-SP138,138.0,Sudeste-Centro-Oeste,SP
741.0,ITAPE2-SP138,138.0,Sudeste-Centro-Oeste,SP
742.0,ITAPE2-SP088,88.0,Sudeste-Centro-Oeste,SP
744.0,MON-1Y-SP138,138.0,Sudeste-Centro-Oeste,SP
746.0,PERUIB-SP138,138.0,Sudeste-Centro-Oeste,SP
747.0,REGIST-SP138,138.0,Sudeste-Centro-Oeste,SP
748.0,TIETE--SP138,138.0,Sudeste-Centro-Oeste,SP
749.0,C.DOUR-GO230,230.0,Sudeste-Centro-Oeste,GO
750.0,C.DO11UHE002,992.0,Sudeste-Centro-Oeste,GO
751.0,C.DO13UHE002,992.0,Sudeste-Centro-Oeste,GO
752.0,C.DOU1UHE001,992.0,Sudeste-Centro-Oeste,GO
753.0,C.D13NUHE002,992.0,Sudeste-Centro-Oeste,GO
754.0,C.D13KUHE002,992.0,Sudeste-Centro-Oeste,GO
755.0,C.DOUR-GO138,138.0,Sudeste-Centro-Oeste,GO
757.0,STAMAR-GO138,138.0,Sudeste-Centro-Oeste,GO
759.0,C.DOUR-GO069,69.0,Sudeste-Centro-Oeste,GO
760.0,ANHANG-GO230,230.0,Sudeste-Centro-Oeste,GO
761.0,ANHANG-GO138,138.0,Sudeste-Centro-Oeste,GO
762.0,ANHANG-GO069,69.0,Sudeste-Centro-Oeste,GO
763.0,G.LEST-GO230,230.0,Sudeste-Centro-Oeste,GO
764.0,AEROP1-GO138,138.0,Sudeste-Centro-Oeste,GO
766.0,XAVANT-GO230,230.0,Sudeste-Centro-Oeste,GO
767.0,MEIAPO-GO138,138.0,Sudeste-Centro-Oeste,GO
768.0,XAVANT-GO138,138.0,Sudeste-Centro-Oeste,GO
769.0,FERROV-GO138,138.0,Sudeste-Centro-Oeste,GO
770.0,REAL---GO138,138.0,Sudeste-Centro-Oeste,GO
772.0,ATLANT-GO138,138.0,Sudeste-Centro-Oeste,GO
773.0,CAMPIN-GO138,138.0,Sudeste-Centro-Oeste,GO
774.0,CAMP-C-GO013,13.8,Sudeste-Centro-Oeste,GO
775.0,DAIA---GO138,138.0,Sudeste-Centro-Oeste,GO
776.0,JUNDIA-GO138,138.0,Sudeste-Centro-Oeste,GO
777.0,ANAPOL-GO138,138.0,Sudeste-Centro-Oeste,GO
778.0,CORUMB-GO138,138.0,Sudeste-Centro-Oeste,GO
779.0,INHUMA-GO138,138.0,Sudeste-Centro-Oeste,GO
780.0,FIRMIN-GO138,138.0,Sudeste-Centro-Oeste,GO
781.0,IPORA-PCH138,138.0,Sudeste-Centro-Oeste,GO
782.0,QUIRI--GO138,138.0,Sudeste-Centro-Oeste,GO
783.0,RVERDE-GO138,138.0,Sudeste-Centro-Oeste,GO
784.0,CATALA-GO138,138.0,Sudeste-Centro-Oeste,GO
785.0,QUIRINUTE000,138.0,Sudeste-Centro-Oeste,GO
786.0,GOIA---GO138,138.0,Sudeste-Centro-Oeste,GO
787.0,NIQUEL-GO230,230.0,Sudeste-Centro-Oeste,GO
788.0,VOTMET-GO230,230.0,Sudeste-Centro-Oeste,GO
789.0,CODEMI-GO230,230.0,Sudeste-Centro-Oeste,GO
790.0,PLANAL-GO230,230.0,Sudeste-Centro-Oeste,GO
791.0,PQ.EMA-GO138,138.0,Sudeste-Centro-Oeste,GO
792.0,SAMA---GO138,138.0,Sudeste-Centro-Oeste,GO
793.0,PORANG-GO138,138.0,Sudeste-Centro-Oeste,GO
794.0,PLANAL-GO138,138.0,Sudeste-Centro-Oeste,GO
795.0,VOTORA-GO138,138.0,Sudeste-Centro-Oeste,GO
796.0,ITIQUI-GO138,138.0,Sudeste-Centro-Oeste,GO
797.0,MARAJO-GO138,138.0,Sudeste-Centro-Oeste,GO
798.0,PACAEM-GO138,138.0,Sudeste-Centro-Oeste,GO
799.0,PACAEM-GO013,13.8,Sudeste-Centro-Oeste,GO
800.0,GBMUNHUHE004,992.0,Sul,PR
801.0,GBMUNHSIN000,990.0,Sul,PR
802.0,ARAUCGUTE000,992.0,Sul,PR
803.0,ARAUCVUTE000,992.0,Sul,PR
804.0,GPSOUZUHE004,992.0,Sul,PR
805.0,GPSOUZSIN000,990.0,Sul,PR
806.0,STACLAUHE002,992.0,Sul,PR
807.0,SCLARA-PR138,138.0,Sul,PR
808.0,GJRICHUHE004,992.0,Sul,PR
809.0,GJRICHSIN000,990.0,Sul,PR
810.0,GNBRAGUHE004,992.0,Sul,PR
811.0,GNBRAGSIN000,990.0,Sul,PR
812.0,SEPAC--PR138,138.0,Sul,PR
813.0,GRAZUL-PR230,230.0,Sul,PR
814.0,BATEIA-PR230,230.0,Sul,PR
815.0,CINDUS-PR230,230.0,Sul,PR
816.0,CCOMPR-PR230,230.0,Sul,PR
817.0,GPSOUZ-PR230,230.0,Sul,PR
818.0,DISJP--PR230,230.0,Sul,PR
819.0,PILARZ-PR230,230.0,Sul,PR
820.0,UBERAB-PR230,230.0,Sul,PR
821.0,UMBARA-PR230,230.0,Sul,PR
823.0,AREIA--PR138,138.0,Sul,PR
824.0,GBMUNH-PR525,525.0,Sul,PR
825.0,GUARAP-PR138,138.0,Sul,PR
826.0,IRATI--PR138,138.0,Sul,PR
827.0,JAGUAR-PR230,230.0,Sul,PR
828.0,PITANG-PR138,138.0,Sul,PR
829.0,PGROSN-PR230,230.0,Sul,PR
830.0,PGROSN-PR138,138.0,Sul,PR
831.0,PGROSS-PR230,230.0,Sul,PR
832.0,RIOAZU-PR138,138.0,Sul,PR
833.0,SABARA-PR138,138.0,Sul,PR
834.0,SMATEU-PR230,230.0,Sul,PR
835.0,SOCORR-PR138,138.0,Sul,PR
836.0,UVITOR-PR138,138.0,Sul,PR
837.0,VILCAR-PR138,138.0,Sul,PR
838.0,ACHATE-PR138,138.0,Sul,PR
839.0,CASCAV-PR230,230.0,Sul,PR
840.0,CASCAV-PR138,138.0,Sul,PR
841.0,CEUAZU-PR138,138.0,Sul,PR
842.0,DVIZIN-PR138,138.0,Sul,PR
843.0,FIGUAN-PR230,230.0,Sul,PR
844.0,FIGUAC-PR138,138.0,Sul,PR
845.0,FBELTR-PR138,138.0,Sul,PR
847.0,GUAIRA-PR138,138.0,Sul,PR
848.0,FCHOPI-PR138,138.0,Sul,PR
849.0,MCROND-PR138,138.0,Sul,PR
850.0,MEDIAN-PR138,138.0,Sul,PR
851.0,PALOTI-PR138,138.0,Sul,PR
852.0,PBRANC-PR230,230.0,Sul,PR
853.0,PBRANC-PR138,138.0,Sul,PR
854.0,PINHEI-PR138,138.0,Sul,PR
855.0,REALEZ-PR138,138.0,Sul,PR
856.0,SEGRED-PR525,525.0,Sul,PR
857.0,TOLEDO-PR138,138.0,Sul,PR
858.0,VYOLAN-PR138,138.0,Sul,PR
859.0,ALPARA-PR138,138.0,Sul,PR
860.0,CMOURA-PR138,138.0,Sul,PR
861.0,CIANOR-PR138,138.0,Sul,PR
862.0,CGAUCH-PR138,138.0,Sul,PR
863.0,GOIOER-PR138,138.0,Sul,PR
864.0,JALVOR-PR138,138.0,Sul,PR
865.0,LOANDA-PR138,138.0,Sul,PR
866.0,MAMBOR-PR138,138.0,Sul,PR
867.0,MANDAG-PR138,138.0,Sul,PR
868.0,MARING-PR230,230.0,Sul,PR
869.0,MARING-PR138,138.0,Sul,PR
870.0,PARANA-PR138,138.0,Sul,PR
871.0,SDUMON-PR138,138.0,Sul,PR
872.0,SARAND-PR230,230.0,Sul,PR
873.0,GUAIRA-PR525,525.0,Sul,PR
874.0,UMUARA-PR138,138.0,Sul,PR
875.0,ANDI-B-PR138,138.0,Sul,PR
877.0,ANDI-A-PR138,138.0,Sul,PR
878.0,APUCAR-PR230,230.0,Sul,PR
879.0,APUCAR-PR138,138.0,Sul,PR
880.0,BANDEI-PR138,138.0,Sul,PR
881.0,BVPARA-PR138,138.0,Sul,PR
882.0,CPROCO-PR138,138.0,Sul,PR
883.0,FAXINA-PR138,138.0,Sul,PR
884.0,FIGUEI-PR230,230.0,Sul,PR
885.0,FLORPO-PR138,138.0,Sul,PR
886.0,IBIPOR-PR230,230.0,Sul,PR
887.0,IBIPOR-PR138,138.0,Sul,PR
888.0,IVAIPO-PR138,138.0,Sul,PR
889.0,LONDRC-PR230,230.0,Sul,PR
890.0,LONDRI-PR138,138.0,Sul,PR
891.0,RDAV-B-PR138,138.0,Sul,PR
892.0,VERACR-PR138,138.0,Sul,PR
893.0,RDAV-A-PR138,138.0,Sul,PR
894.0,PALERM-PR138,138.0,Sul,PR
895.0,BATEIA-PR525,525.0,Sul,PR
896.0,CASCOE-PR525,525.0,Sul,PR
897.0,SCAXIA-PR525,525.0,Sul,PR
898.0,FCHOPI-PR230,230.0,Sul,PR
899.0,HORIZO-PR138,138.0,Sul,PR
902.0,COGLAGBIO034,992.0,Sul,SC
904.0,ITA---UHE004,992.0,Sul,SC
905.0,ITA---SIN001,990.0,Sul,SC
907.0,JLA12AUTE001,992.0,Sul,SC
909.0,JLA34AUTE001,992.0,Sul,SC
911.0,JLA56BUTE002,992.0,Sul,SC
913.0,JLA7C-UTE001,992.0,Sul,SC
915.0,MACHADUHE003,992.0,Sul,SC
916.0,MACHADSIN000,990.0,Sul,SC
917.0,PFUNDOUHE002,992.0,Sul,RS
918.0,PFUNDOSIN000,990.0,Sul,RS
919.0,SOSO14UHE004,992.0,Sul,PR
920.0,SOSO14SIN000,990.0,Sul,PR
921.0,SOSO56UHE002,992.0,Sul,PR
922.0,SOSO56SIN000,990.0,Sul,PR
923.0,WARJO4UTE001,992.0,Sudeste-Centro-Oeste,MS
924.0,WARJO5UTE001,992.0,Sudeste-Centro-Oeste,MS
925.0,SSANTIUHE004,992.0,Sul,PR
926.0,SSANTISIN000,990.0,Sul,PR
927.0,WARJO1UTE001,992.0,Sudeste-Centro-Oeste,MS
928.0,WARJO2UTE001,992.0,Sudeste-Centro-Oeste,MS
929.0,WARJO3UTE001,992.0,Sudeste-Centro-Oeste,MS
930.0,ALEGRE-RS138,138.0,Sul,RS
931.0,MONJOLUHE002,992.0,Sul,RS
932.0,ALZANT-RS138,138.0,Sul,RS
933.0,AREIA--PR525,525.0,Sul,PR
934.0,AREIA--PR230,230.0,Sul,PR
936.0,BGRAND-SC230,230.0,Sul,SC
938.0,BLUMEN-SC525,525.0,Sul,SC
939.0,BLUMEN-SC230,230.0,Sul,SC
940.0,BLUMEN-SC138,138.0,Sul,SC
943.0,CANOIN-SC230,230.0,Sul,SC
944.0,BIGUACCER019,19.0,Sul,SC
945.0,DESTER-SC230,230.0,Sul,SC
946.0,BIGUAC-SC525,525.0,Sul,SC
947.0,BIGUAC-SC230,230.0,Sul,SC
948.0,BIGUAC-SC138,138.0,Sul,SC
949.0,RIOSUL-SC230,230.0,Sul,SC
950.0,LAGES--SC230,230.0,Sul,SC
951.0,CHARQU-RS230,230.0,Sul,RS
953.0,CNOVOG-SC230,230.0,Sul,SC
954.0,CMOURA-PR230,230.0,Sul,PR
955.0,CNOVOS-SC525,525.0,Sul,SC
956.0,CNOVOS-SC230,230.0,Sul,SC
958.0,CNOVOE-SC138,138.0,Sul,SC
959.0,CURITI-PR525,525.0,Sul,PR
960.0,CURITI-PR230,230.0,Sul,PR
961.0,FORQUI-SC230,230.0,Sul,SC
962.0,FARROU-RS230,230.0,Sul,RS
963.0,MCLARO-RS230,230.0,Sul,RS
964.0,CAXIAS-RS525,525.0,Sul,RS
965.0,CAXIAS-RS230,230.0,Sul,RS
967.0,FLORIA-SC138,138.0,Sul,SC
968.0,FLORIA-SC069,69.0,Sul,SC
970.0,CFGAR1-RS500,500.0,Sul,RS
971.0,CFGAR2-RS500,500.0,Sul,RS
972.0,GARAB1-RS525,525.0,Sul,RS
973.0,GARAB2-RS525,525.0,Sul,RS
974.0,GUAIB3-RS525,525.0,Sul,RS
975.0,GUAIB3-RS230,230.0,Sul,RS
976.0,GRAVAT-RS525,525.0,Sul,RS
978.0,GUAIRA-PR230,230.0,Sul,PR
979.0,NSRITA-RS525,525.0,Sul,RS
980.0,NSRITA-RS230,230.0,Sul,RS
981.0,MAUA---PR230,230.0,Sul,PR
982.0,MAUA---PR034,34.5,Sul,PR
983.0,MAUA--UHE003,992.0,Sul,PR
984.0,MAUA--PCH002,6.9,Sul,PR
985.0,ILHOTA-SC138,138.0,Sul,SC
986.0,ILHOTA-SC069,69.0,Sul,SC
989.0,ILHOT1SIN001,990.0,Sul,SC
990.0,ILHOT2SIN001,990.0,Sul,SC
991.0,ITAJAI-SC230,230.0,Sul,SC
992.0,ITAJAI-SC138,138.0,Sul,SC
993.0,MAUPCH-PR034,34.0,Sul,PR
994.0,UBIRAT-PR138,138.0,Sul,PR
995.0,ITA----SC525,525.0,Sul,SC
996.0,ITAG---SC525,525.0,Sul,SC
997.0,PAMPAS-RS525,525.0,Sul,RS
998.0,PAMPASUTE001,992.0,Sul,RS
999.0,IVAIPE-PR525,525.0,Sul,PR
1006.0,JLAC-A-SC230,230.0,Sul,SC
1007.0,JLAC-A-SC138,138.0,Sul,SC
1008.0,JLAC-A-SC069,69.0,Sul,SC
1010.0,JLAC-B-SC230,230.0,Sul,SC
1011.0,JLAC-C-SC230,230.0,Sul,SC
1014.0,BJARD-PCH069,69.0,Sudeste-Centro-Oeste,RJ
1015.0,JOINVI-SC230,230.0,Sul,SC
1016.0,JOINVI-SC138,138.0,Sul,SC
1017.0,JOINVI-SC069,69.0,Sul,SC
1018.0,CORUM2-MS230,230.0,Sudeste-Centro-Oeste,MS
1019.0,CORUM2-MS138,138.0,Sudeste-Centro-Oeste,MS
1020.0,JOINOR-SC230,230.0,Sul,SC
1023.0,ARABUT-SC069,69.0,Sul,SC
1024.0,IPUMIR-SC069,69.0,Sul,SC
1025.0,CGRAN2-MS230,230.0,Sudeste-Centro-Oeste,MS
1026.0,CGRAN2-MS138,138.0,Sudeste-Centro-Oeste,MS
1027.0,LONDRI-PR525,525.0,Sul,PR
1028.0,LOND-E-PR230,230.0,Sul,PR
1030.0,MACHAD-SC525,525.0,Sul,SC
1032.0,PALH-F-SC230,230.0,,
1033.0,CONFLUPCH138,138.0,Sul,PR
1034.0,PALHOC-SC230,230.0,Sul,SC
1035.0,PALH-E-SC138,138.0,Sul,SC
1036.0,CAPIVA-RS525,525.0,Sul,RS
1037.0,CAPIVA-RS230,230.0,Sul,RS
1038.0,CAPIVA-RS138,138.0,Sul,RS
