BUS_ID;BUS_NAME;VBASEKV;TP;ARE;MODV_PU;ANGV_DEG;BASE_MVA;PG_MW;QG_MVAR;PMAX_MW;PMIN_MW;QMX_MVAR;QMN_MVAR;Ger_Units;Ger_Active_Units;PL_MW;QL_MVAR;TC;VMAX_PU;VMIN_PU;BCO_ID;B0_MVAR;ST;SHUNT_INST_IND;SHUNT_INST_CAP;Dia;Hora;Gen_Type;U_FED;REG;Latitude;Longitude;key
8792.0;SM2-B1-RN034;34.5;0.0;741.0;1.034732;78.5794;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.2719718;-37.11385633;D_1_H_00-00
8793.0;VSM4--EOL017;34.5;2.0;741.0;1.03056;80.5017;62.333;24.805;-5.848;58.9;0.0;20.4;-20.4;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.23983831;-37.07549486;D_1_H_00-00
8797.0;ACAUA--RN034;34.5;0.0;742.0;1.036847;81.8392;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-6.0916316;-36.64797899;D_1_H_00-00
8798.0;ACAUA-EOL026;34.5;2.0;742.0;1.040664;83.3496;114.95;71.346;0.0;109.2;0.0;35.9;35.9;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-6.0916316;-36.64797899;D_1_H_00-00
8889.0;ARATNG-CE069;69.0;0.0;763.0;1.011848;57.3339;;;;;;;;;;;;;;;;;;;;01;00-00;;CE;Nordeste;-3.86075;-38.557167;D_1_H_00-00
8890.0;ARATNG-CE034;34.5;0.0;763.0;1.015259;57.3339;;;;;;;;;;;;;;;;;;;;01;00-00;;CE;Nordeste;-3.86075;-38.557167;D_1_H_00-00
8891.0;ARATNGUFV100;34.5;2.0;763.0;1.01599;57.3287;163.28;0.0;0.0;150.0;0.0;64.5;-64.5;1.0;0.0;;;;;;;;;;;01;00-00;UFV;CE;Nordeste;-3.86075;-38.557167;D_1_H_00-00
8892.0;RIOVT1-RN500;500.0;0.0;741.0;1.036759;75.2284;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.8088278;-36.1132356;D_1_H_00-00
8893.0;RVT1-1-RN034;34.5;0.0;741.0;0.969346;87.1403;;;;;;;;;;;;0.0;1.05;0.95;8893.0;0.0;1.0;0.0;32.0;01;00-00;;RN;Nordeste;-5.8088278;-36.1132356;D_1_H_00-00
8894.0;RVT1-1EOL030;34.5;2.0;741.0;0.962115;90.1902;563.758;185.712;-28.182;504.0;0.0;252.6;-199.2;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.79267387;-36.11648002;D_1_H_00-00
8895.0;JANDAD-RN230;230.0;0.0;742.0;1.029132;77.4336;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.4107666;-36.0191371;D_1_H_00-00
8896.0;JDR-B1-RN034;34.5;0.0;742.0;1.020102;80.4582;;;;;;;;;;;;0.0;1.05;0.95;8896.0;0.0;1.0;0.0;15.0;01;00-00;;RN;Nordeste;-5.43454021;-36.01272337;D_1_H_00-00
8897.0;JDR-B1EOL014;34.5;2.0;742.0;1.027741;85.6993;95.349;61.658;-3.073;90.1;0.0;31.2;-31.2;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.43454021;-36.01272337;D_1_H_00-00
8898.0;SFERN4-RN034;34.5;0.0;742.0;1.025692;80.4521;;;;;;;;;;;;0.0;1.05;0.95;8898.0;0.0;1.0;0.0;15.0;01;00-00;;RN;Nordeste;-5.176287;-36.031974;D_1_H_00-00
8899.0;SFERN4EOL024;34.5;2.0;742.0;1.029201;82.7663;88.044;47.665;-5.611;83.2;0.0;28.8;-28.8;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.18008087;-36.02865673;D_1_H_00-00
8900.0;ARCEL2UTE000;992.0;2.0;307.0;1.030147;-0.465;100.0;0.0;0.0;51.0;0.0;0.0;0.0;1.0;0.0;;;;;;;;;;;01;00-00;UTE;ES;Sudeste-Centro-Oeste;-19.534747;-39.801178;D_1_H_00-00
8901.0;ARCEL3UTE000;992.0;2.0;307.0;1.021129;-0.465;100.0;0.0;0.0;75.2;0.0;0.0;0.0;1.0;0.0;;;;;;;;;;;01;00-00;UTE;ES;Sudeste-Centro-Oeste;-19.534747;-39.801178;D_1_H_00-00
8902.0;ARCEL1UTE000;992.0;2.0;307.0;0.965151;-0.465;100.0;0.0;0.0;76.0;0.0;0.0;0.0;1.0;0.0;;;;;;;;;;;01;00-00;UTE;ES;Sudeste-Centro-Oeste;-19.534747;-39.801178;D_1_H_00-00
8903.0;ARCEL--ES069;69.0;0.0;307.0;1.021129;-0.465;;;;;;;;;;;;;;;;;;;;01;00-00;;ES;Sudeste-Centro-Oeste;-19.534747;-39.801178;D_1_H_00-00
8904.0;CST1-2UTE002;992.0;2.0;304.0;0.949355;-9.3853;100.0;0.0;0.0;108.0;0.0;96.0;-60.0;1.0;0.0;;;;;;;;;;;01;00-00;UTE;PR;Sul;-20.194191;-40.294523;D_1_H_00-00
8905.0;CST3-4UTE002;992.0;2.0;304.0;0.96033;-9.3853;100.0;0.0;0.0;136.0;0.0;84.0;-44.0;1.0;0.0;;;;;;;;;;;01;00-00;UTE;PR;Sul;-20.194191;-40.294523;D_1_H_00-00
8906.0;SOL.--UTE002;992.0;2.0;304.0;0.96033;-9.3853;100.0;0.0;0.0;196.0;0.0;122.0;-92.0;1.0;0.0;;;;;;;;;;;01;00-00;UTE;PR;Sul;-20.194191;-40.294523;D_1_H_00-00
8907.0;CSTTRTUTE001;992.0;2.0;304.0;0.996822;-9.3853;100.0;0.0;0.0;20.0;0.0;21.0;-9.0;1.0;0.0;;;;;;;;;;;01;00-00;UTE;ES;Sudeste-Centro-Oeste;-20.194191;-40.294523;D_1_H_00-00
8908.0;SOL---UTE000;992.0;0.0;304.0;0.96033;-9.3853;;;;;;;;;;;;;;;;;;;;01;00-00;UTE;PR;Sul;-20.194191;-40.294523;D_1_H_00-00
8909.0;SOL----ES000;991.0;0.0;304.0;0.96033;-9.3853;;;;;;;;;;;;;;;;;;;;01;00-00;;ES;Sudeste-Centro-Oeste;-20.194191;-40.294523;D_1_H_00-00
8910.0;VIANA1UTE000;992.0;2.0;302.0;0.991716;11.7617;100.0;210.6;0.0;210.6;210.6;0.0;0.0;1.0;1.0;;;;;;;;;;;01;00-00;UTE;ES;Sudeste-Centro-Oeste;-20.377951;-40.438749;D_1_H_00-00
8911.0;VIANA2UTE000;992.0;2.0;302.0;1.017462;-1.1549;100.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;;;;;01;00-00;UTE;ES;Sudeste-Centro-Oeste;-20.377951;-40.438749;D_1_H_00-00
8912.0;RVEN-2EOL030;34.5;2.0;741.0;1.013483;84.6137;140.962;53.043;-8.978;126.0;0.0;63.2;-49.8;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.78306744;-35.90518492;D_1_H_00-00
8913.0;RVEN-3EOL029;34.5;2.0;741.0;1.029217;82.8831;136.221;51.281;-9.974;121.8;0.0;61.0;-48.1;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.85045717;-35.94190732;D_1_H_00-00
8914.0;RVEN-4EOL030;34.5;2.0;741.0;1.02078;84.4626;140.962;53.043;-10.779;126.0;0.0;63.2;-49.8;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.77094321;-35.92092736;D_1_H_00-00
8915.0;RVEN-2-RN034;34.5;0.0;741.0;1.011815;82.3356;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.890822;-35.96082;D_1_H_00-00
8929.0;ACTAT3-RN013;13.8;0.0;741.0;1.026325;75.0818;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.574764;-37.03146;D_1_H_00-00
8931.0;PITOM2-CE034;34.5;0.0;762.0;1.037456;73.4771;;;;;;;;;;;;;;;;;;;;01;00-00;;CE;Nordeste;-4.605374;-37.647351;D_1_H_00-00
8937.0;SM2-B2-RN034;34.5;0.0;741.0;1.032344;78.538;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.2719718;-37.11385633;D_1_H_00-00
8938.0;VSM31-EOL031;34.5;2.0;741.0;1.031763;81.3081;116.102;45.225;-12.506;107.4;0.0;44.1;-44.1;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.28818687;-37.12987212;D_1_H_00-00
8939.0;VSM32-EOL013;34.5;2.0;741.0;1.026531;80.929;48.654;18.969;-5.523;45.0;0.0;18.5;-18.5;1.0;1.0;;;;;;;;;;;01;00-00;EOL;RN;Nordeste;-5.2719718;-37.11385633;D_1_H_00-00
8941.0;MDR-T1-RN013;13.8;0.0;742.0;1.028902;78.3169;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.176287;-36.031974;D_1_H_00-00
8950.0;SGON-6UFV072;34.5;2.0;771.0;1.058364;38.5558;130.027;0.0;0.0;129.1;0.0;15.5;-15.5;1.0;0.0;;;;;;;;;;;01;00-00;UFV;PI;Nordeste;-10.11092466;-45.27917116;D_1_H_00-00
8957.0;GAMELE-RN013;34.5;0.0;742.0;1.014787;84.1293;;;;;;;;;;;;;;;;;;;;01;00-00;;RN;Nordeste;-5.24182797;-35.48799262;D_1_H_00-00
8959.0;NBA-T4-BA013;13.8;0.0;712.0;1.008817;35.3351;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-12.953719;-38.445331;D_1_H_00-00
8963.0;CXD-T1-MA013;13.8;0.0;863.0;0.978728;44.6767;;;;;;;;;;;;;;;;;;;;01;00-00;;MA;Norte;-4.884469;-43.410047;D_1_H_00-00
8964.0;CXD-T2-MA013;13.8;0.0;863.0;0.978851;44.6787;;;;;;;;;;;;;;;;;;;;01;00-00;;MA;Norte;-4.884469;-43.410047;D_1_H_00-00
8965.0;RIOALTUFV760;34.5;2.0;742.0;1.003305;54.2626;140.864;0.0;0.0;135.3;0.0;39.2;-39.2;1.0;0.0;;;;;;;;;;;01;00-00;UFV;PB;Nordeste;-6.95712028;-37.98965195;D_1_H_00-00
8966.0;RIOAL2-PB034;34.5;0.0;762.0;1.003071;54.2634;;;;;;;;;;;;1.0;1.05;0.95;8966.0;7.0;1.0;0.0;7.0;01;00-00;;PB;Nordeste;-6.9661;-37.9892;D_1_H_00-00
8974.0;ZIMBA--PE230;230.0;0.0;722.0;1.020426;56.3247;;;;;;;;;;;;;;;;;;;;01;00-00;;PE;Nordeste;-7.9972568;-38.6275143;D_1_H_00-00
8978.0;FUT-F1UFV022;34.5;2.0;701.0;1.063901;55.6398;738.435;0.0;0.0;687.5;0.0;269.5;-269.5;1.0;0.0;;;;;;;;;;;01;00-00;UFV;AP;Norte;-11.280141;-42.666624;D_1_H_00-00
8979.0;FUT-F1-BA034;34.5;0.0;701.0;1.063135;55.645;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-11.280141;-42.666624;D_1_H_00-00
8980.0;FUTURA-BA500;500.0;0.0;701.0;1.062465;55.645;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-11.280141;-42.666624;D_1_H_00-00
8982.0;S.MATOUFV030;34.5;2.0;762.0;1.006128;80.2559;161.905;17.553;-7.854;101.3;0.0;126.3;-69.6;1.0;1.0;;;;;;;;;;;01;00-00;UFV;CE;Nordeste;-3.26246493;-39.34820176;D_1_H_00-00
8983.0;SMTO34-CE034;34.5;0.0;762.0;1.009343;79.5677;;;;;;;;;;;;0.0;1.05;0.95;8983.0;0.0;1.0;0.0;31.0;01;00-00;;CE;Nordeste;-3.302;-39.349;D_1_H_00-00
8984.0;SVITOR-BA230;230.0;0.0;702.0;1.037331;61.0479;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
8985.0;SVTOR1-BA034;34.5;0.0;702.0;1.007308;81.7321;;;;;;;;;;;;;;;;;;;;01;00-00;;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
8986.0;SVITOREOL017;34.5;2.0;702.0;1.023106;86.8351;578.472;355.795;67.582;465.0;0.0;344.1;-344.1;1.0;1.0;;;;;;;;;;;01;00-00;EOL;BA;Nordeste;-14.509293;-42.588387;D_1_H_00-00
8992.0;SL4AT1-MA013;13.8;0.0;861.0;1.064648;52.8497;;;;;;;;;;;;;;;;;;;;01;00-00;;MA;Norte;-2.675556;-44.314167;D_1_H_00-00
8993.0;SL4AT2-MA013;13.8;0.0;861.0;1.064648;52.8497;;;;;;;;;;;;;;;;;;;;01;00-00;;MA;Norte;-2.675556;-44.314167;D_1_H_00-00
8996.0;SL4-T1-MA013;13.8;0.0;862.0;0.972146;51.2255;;;;;;;;;;;;;;;;;;;;01;00-00;;MA;Norte;-2.675556;-44.314167;D_1_H_00-00
8997.0;SL4-T2-MA013;13.8;0.0;862.0;0.972146;51.2255;;;;;;;;;;;;;;;;;;;;01;00-00;;MA;Norte;-2.675556;-44.314167;D_1_H_00-00
9000.0;XG.ANM-PA230;230.0;0.0;848.0;1.020166;29.0922;;;;;;;;;;76.0;24.98;;;;;;;;;01;00-00;;PA;Norte;-6.578058;-51.091392;D_1_H_00-00
9001.0;MANHUA-MG138;138.0;0.0;357.0;1.001471;-0.818;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9002.0;BARROS-MG138;138.0;0.0;355.0;1.022604;-10.8688;;;;;;;;;;4.465;2.042;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-21.68888889;-43.46138889;D_1_H_00-00
9003.0;NEVES3-MG138;138.0;0.0;354.0;1.028782;-2.7534;;;;;;;;;;17.39;-3.62;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9004.0;BCOCA3-MG230;230.0;0.0;353.0;1.011001;-2.4077;;;;;;;;;;;;1.0;1.05;0.95;9004.0;0.0;1.0;0.0;50.0;01;00-00;;MG;Sudeste-Centro-Oeste;-19.852543;-43.441169;D_1_H_00-00
9005.0;GVA2-2-MG013;13.8;0.0;357.0;1.003557;2.4826;;;;;;;;;;13.95;-0.2;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9007.0;GVA2-1-MG013;13.8;0.0;357.0;1.003869;2.8457;;;;;;;;;;14.28;-0.1;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9009.0;CPENA--MG013;13.8;0.0;357.0;0.98501;1.8765;;;;;;;;;;5.976;2.736;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9011.0;IPATI1-MG013;13.8;0.0;357.0;1.00757;1.4842;;;;;;;;;;4.817;-2.04;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9012.0;SGONC3-MG013;13.8;0.0;351.0;1.013206;-5.9006;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-20.07444444;-44.85;D_1_H_00-00
9013.0;JECEAB-MG345;345.0;0.0;352.0;1.0228;-6.5074;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-20.5838;-43.9699;D_1_H_00-00
9014.0;C.PENA-MG069;69.0;0.0;357.0;1.03078;4.2058;;;;;;;;;;9.918;3.268;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9015.0;NLIMA6-MG345;345.0;0.0;352.0;1.02007;-3.9542;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-20.191297;-43.863267;D_1_H_00-00
9016.0;ITABTO-MG500;500.0;0.0;351.0;1.070171;-3.1016;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-20.325;-43.852778;D_1_H_00-00
9017.0;ITABTO-MG345;345.0;0.0;352.0;1.018368;-4.3949;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-20.325;-43.852778;D_1_H_00-00
9019.0;RIMA---MG138;138.0;0.0;356.0;1.028002;12.4331;;;;;;;;;;25.86;8.512;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-18.894444;-44.781667;D_1_H_00-00
9020.0;ITABI2PCH013;13.8;0.0;357.0;1.00256;-3.3964;100.0;0.94;0.0;0.94;0.94;0.0;0.0;1.0;1.0;15.14;3.905;;;;;;;;;01;00-00;PCH;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9021.0;M.CONC-MG230;230.0;0.0;362.0;1.030544;0.7759;;;;;;;;;;25.79;8.474;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.53666667;-42.63583333;D_1_H_00-00
9023.0;BETIM3-MG138;138.0;0.0;354.0;1.039306;-4.4682;;;;;;;;;;21.42;-16.1;0.0;1.05;0.95;9023.0;0.0;1.0;0.0;29.7;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9024.0;ITABI4-MG230;230.0;0.0;353.0;1.031236;0.8494;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.601603;-43.285261;D_1_H_00-00
9025.0;LINHA--ES138;138.0;0.0;306.0;1.035236;7.7729;100.0;72.0;0.0;72.0;72.0;0.0;0.0;1.0;1.0;;;;;;;;;;;01;00-00;;ES;Sudeste-Centro-Oeste;-19.534747;-39.801178;D_1_H_00-00
9026.0;LINH--UTE000;992.0;2.0;306.0;1.036246;9.2544;231.95999999999998;35.019999999999996;1.775;204.0;204.0;110.39999999999999;-79.19999999999999;24.0;5.0;;;;;;;;;;;01;00-00;UTE;ES;Sudeste-Centro-Oeste;-19.534747;-39.801178;D_1_H_00-00
9027.0;BETIM5BIO138;138.0;0.0;363.0;1.029326;-6.0968;;;;;;;;;;22.68;1.349;;;;;;;;;01;00-00;BIO;MG;Sudeste-Centro-Oeste;-15.1109403;-43.8074302;D_1_H_00-00
9028.0;IGARA2-MG138;138.0;0.0;354.0;1.026117;-6.762;;;;;;;;;;18.72;0.494;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9029.0;MLEME--MG138;138.0;0.0;354.0;1.027389;-7.0573;;;;;;;;;;19.23;-5.59;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9030.0;TIMOT-TAP230;230.0;0.0;353.0;1.000478;2.4335;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.53805556;-42.63583333;D_1_H_00-00
9031.0;TIMOT1-MG013;13.8;0.0;357.0;0.965541;1.0328;;;;;;;;;;5.32;-0.82;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9034.0;EMBORCSIN000;990.0;2.0;351.0;0.997856;3.7311;680.0;0.0;0.0;0.0;0.0;680.0;-880.0;4.0;0.0;;;;;;;;;;;01;00-00;SIN;MG;Sudeste-Centro-Oeste;-18.451944;-47.993888;D_1_H_00-00
9035.0;NPONTESIN000;990.0;2.0;351.0;0.972293;0.287;285.0;0.0;0.0;0.0;0.0;285.0;-360.0;3.0;0.0;;;;;;;;;;;01;00-00;SIN;MG;Sudeste-Centro-Oeste;-19.1347;-47.7001;D_1_H_00-00
9036.0;TIMOT2-MG013;13.8;0.0;357.0;0.971525;-0.3146;;;;;;;;;;10.36;0.551;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9037.0;VGRANDSIN000;990.0;2.0;352.0;0.98842;-4.5368;240.0;0.0;0.0;0.0;0.0;240.0;-240.0;4.0;0.0;;;;;;;;;;;01;00-00;SIN;MG;Sudeste-Centro-Oeste;-20.0347238;-48.2228593;D_1_H_00-00
9038.0;SANTONPCH069;69.0;2.0;257.0;1.006712;-1.4711;100.0;4.043;0.239;8.0;0.0;2.5;-1.7;1.0;1.0;;;;;;;;;;;01;00-00;PCH;RJ;Sudeste-Centro-Oeste;-23.37083333;-45.87083333;D_1_H_00-00
9039.0;SSALIT-MG138;138.0;0.0;358.0;0.996592;-4.7414;;;;;;;;;;5.994;-1.39;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-18.790278;-48.147222;D_1_H_00-00
9040.0;UMINA1-MG230;230.0;0.0;362.0;0.997328;2.6333;;;;;;;;;;17.75;5.833;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.53666667;-42.63583333;D_1_H_00-00
9041.0;IRAPE-SIN000;990.0;2.0;352.0;0.923862;17.3495;216.0;0.0;-42.531;0.0;0.0;216.0;-216.0;3.0;1.0;;;;;;;;;;;01;00-00;SIN;MG;Sudeste-Centro-Oeste;-16.73026313;-42.56708091;D_1_H_00-00
9043.0;MAR1-A-MG138;138.0;0.0;354.0;1.039337;-5.7819;;;;;;;;;;4.541;-2.33;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9044.0;MAR1-B-MG138;138.0;0.0;355.0;1.041751;-5.4625;;;;;;;;;;4.361;3.619;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-21.68888889;-43.46138889;D_1_H_00-00
9045.0;UMINA2-MG230;230.0;0.0;362.0;0.996829;2.7121;;;;;;;;;;20.31;6.669;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.53666667;-42.63583333;D_1_H_00-00
9046.0;TAQCO-TAP138;138.0;0.0;354.0;1.036342;-5.3456;;;;;;;;;;6.146;-1.07;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9048.0;IBIA2--MG138;138.0;0.0;358.0;1.022251;-4.4482;;;;;;;;;;11.44;0.114;1.0;1.05;0.95;9048.0;0.0;1.0;0.0;16.4;01;00-00;;MG;Sudeste-Centro-Oeste;-18.790278;-48.147222;D_1_H_00-00
9049.0;SGOTA2-MG138;138.0;0.0;358.0;1.007855;-0.3418;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-18.790278;-48.147222;D_1_H_00-00
9051.0;BRAUNA-MG230;230.0;0.0;353.0;1.010318;2.4946;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9052.0;S.ANGEBIO138;138.0;0.0;208.0;1.016009;-14.6494;;;;;;;;;;0.342;-0.17;;;;;;;;;01;00-00;BIO;MG;Sudeste-Centro-Oeste;-22.505;-48.545;D_1_H_00-00
9054.0;PF+S+A-SP088;88.0;0.0;211.0;0.967647;-39.3249;;;;;;;;;;22.18;6.318;0.0;1.2;0.8;9054.0;0.0;1.0;0.0;18.0;01;00-00;;SP;Sudeste-Centro-Oeste;-22.9507111;-48.4374792;D_1_H_00-00
9055.0;IN+T+G-SP088;88.0;0.0;211.0;0.991608;-37.0272;;;;;;;;;;18.69;4.456;0.0;1.2;0.8;9055.0;0.0;1.0;0.0;12.0;01;00-00;;SP;Sudeste-Centro-Oeste;-22.9507111;-48.4374792;D_1_H_00-00
9056.0;YE+T+M-SP088;88.0;0.0;211.0;1.003674;-36.1487;;;;;;;;;;34.56;9.738;0.0;1.05;0.95;9056.0;0.0;1.0;0.0;48.0;01;00-00;;SP;Sudeste-Centro-Oeste;-22.9507111;-48.4374792;D_1_H_00-00
9057.0;ITU1---SP088;88.0;0.0;211.0;0.998581;-36.8797;;;;;;;;;;19.74;5.149;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-22.9507111;-48.4374792;D_1_H_00-00
9058.0;PORTOG-SP088;88.0;0.0;211.0;0.989847;-37.8508;;;;;;;;;;17.41;3.791;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-22.9507111;-48.4374792;D_1_H_00-00
9059.0;ITU2---SP088;88.0;0.0;211.0;1.000477;-36.8798;;;;;;;;;;20.8;2.974;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-22.9507111;-48.4374792;D_1_H_00-00
9060.0;ZF+FLE-SP088;88.0;0.0;211.0;1.017465;-35.145;;;;;;;;;;5.358;1.016;;;;;;;;;01;00-00;;SP;Sudeste-Centro-Oeste;-22.9507111;-48.4374792;D_1_H_00-00
9061.0;GUANH2-MG138;138.0;0.0;357.0;1.009543;1.0996;;;;;;;;;;17.93;7.78;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9062.0;PECAN2-MG138;138.0;0.0;357.0;1.020185;1.6302;;;;;;;;;;18.52;0.218;0.0;1.05;0.95;9062.0;0.0;1.0;0.0;16.4;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9063.0;BRAUNA-MG161;161.0;0.0;357.0;0.99803;4.1714;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9064.0;BRAUNA-MG138;138.0;0.0;357.0;1.014575;1.7772;;;;;;;;;;;;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.113839;-42.730102;D_1_H_00-00
9066.0;HORTO--MG138;138.0;0.0;354.0;1.0349;-5.0898;;;;;;;;;;20.16;-7.39;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9067.0;MARAC-PCH138;138.0;0.0;354.0;1.023124;-4.0954;;;;;;;;;;18.52;-0.11;;;;;;;;;01;00-00;PCH;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9068.0;SMARCO-MG138;138.0;0.0;354.0;1.034346;-5.5673;;;;;;;;;;21.17;-2.62;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9069.0;SLUZI1-MG138;138.0;0.0;354.0;1.029082;-3.2232;;;;;;;;;;13.12;-1.22;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9070.0;ADELAI-MG138;138.0;0.0;354.0;1.031839;-2.8661;;;;;;;;;;22.23;3.572;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9071.0;CPRATE-MG138;138.0;0.0;354.0;1.032893;-2.9263;;;;;;;;;;0.608;0.0;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9072.0;BPRETO-MG138;138.0;0.0;354.0;1.032966;-2.9329;;;;;;;;;;17.73;-13.2;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9073.0;GUTIER-MG138;138.0;0.0;354.0;1.035466;-5.2027;;;;;;;;;;22.01;1.045;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
9074.0;BONSUC-MG138;138.0;0.0;354.0;1.035711;-5.0678;;;;;;;;;;19.82;-4.65;;;;;;;;;01;00-00;;MG;Sudeste-Centro-Oeste;-19.98777778;-44.09666667;D_1_H_00-00
